rawODOMETRY 0.0000000 0.0000000 0.0000000
rawODOMETRY 0.0000000 0.0000000 0.0000000
rawODOMETRY 0.0051256 -0.0000350 -0.0149874
rawODOMETRY 0.0489629 -0.0011931 -0.0359698
rawODOMETRY 0.0631975 -0.0014825 -0.0329723
rawODOMETRY 0.0802688 -0.0021788 -0.0389673
rawODOMETRY 0.1024629 -0.0030483 -0.0359698
rawODOMETRY 0.1195423 -0.0034972 -0.0179849
rawODOMETRY 0.1332090 -0.0037158 -0.0119899
rawODOMETRY 0.1445973 -0.0039291 -0.0299749
rawODOMETRY 0.1696384 -0.0048695 -0.0359698
rawODOMETRY 0.1895420 -0.0059299 -0.0749372
rawODOMETRY 0.2224400 -0.0088946 -0.1049120
rawODOMETRY 0.2635867 -0.0148050 -0.1678592
rawODOMETRY 0.2753945 -0.0167029 -0.1588668
rawODOMETRY 0.3044571 -0.0223772 -0.2128215
rawODOMETRY 0.3156091 -0.0246946 -0.2068266
rawODOMETRY 0.3492283 -0.0334180 -0.2817637
rawODOMETRY 0.3574461 -0.0357514 -0.2727712
rawODOMETRY 0.3765967 -0.0412815 -0.2877587
rawODOMETRY 0.3864275 -0.0441876 -0.2877587
rawODOMETRY 0.4295799 -0.0587873 -0.3477084
rawODOMETRY 0.4413826 -0.0629905 -0.3357185
rawODOMETRY 0.4845957 -0.0806559 -0.4256430
rawODOMETRY 0.4882457 -0.0822591 -0.4166506
rawODOMETRY 0.5224542 -0.0991478 -0.4855928
rawODOMETRY 0.5330581 -0.1046792 -0.4825953
rawODOMETRY 0.5571892 -0.1175242 -0.4825953
rawODOMETRY 0.5872545 -0.1337634 -0.5005802
rawODOMETRY 0.6018188 -0.1415509 -0.4855928
rawODOMETRY 0.6350553 -0.1591066 -0.4676079
rawODOMETRY 0.6609121 -0.1723363 -0.4825953
rawODOMETRY 0.6745167 -0.1795035 -0.4616129
rawODOMETRY 0.7120738 -0.1998324 -0.5245601
rawODOMETRY 0.7224602 -0.2057605 -0.5095727
rawODOMETRY 0.7540640 -0.2250245 -0.5725199
rawODOMETRY 0.7622529 -0.2301897 -0.5695224
rawODOMETRY 0.7880427 -0.2479623 -0.6144847
rawODOMETRY 0.8067100 -0.2619812 -0.6774319
rawODOMETRY 0.8221487 -0.2745899 -0.6864244
rawODOMETRY 0.8448920 -0.2944325 -0.7373816
rawODOMETRY 0.8554731 -0.3039592 -0.7463741
rawODOMETRY 0.8727219 -0.3205301 -0.7823439
rawODOMETRY 0.8858687 -0.3339590 -0.8213112
rawODOMETRY 0.9014996 -0.3513050 -0.8482886
rawODOMETRY 0.9115819 -0.3629141 -0.8752660
rawODOMETRY 0.9417801 -0.4021868 -0.9322182
rawODOMETRY 0.9445123 -0.4058329 -0.9262233
rawODOMETRY 0.9445123 -0.4058329 -0.9262233
rawODOMETRY 0.9445123 -0.4058329 -0.9262233
rawODOMETRY 0.9286653 -0.3835634 -0.9861730
rawODOMETRY 0.8920283 -0.3199208 -1.0910850
rawODOMETRY 0.8737218 -0.2825968 -1.1240573
rawODOMETRY 0.8707893 -0.2764238 -1.1420423
rawODOMETRY 0.8717255 -0.2785007 -1.1480372
rawODOMETRY 0.8849402 -0.3124557 -1.2379618
rawODOMETRY 0.8905383 -0.3285974 -1.2139819
rawODOMETRY 0.8918803 -0.3323513 -1.2409593
rawODOMETRY 0.8939085 -0.3382786 -1.2439568
rawODOMETRY 0.8994578 -0.3550390 -1.2589442
rawODOMETRY 0.9038552 -0.3697732 -1.2919166
rawODOMETRY 0.9102361 -0.3928261 -1.2979115
rawODOMETRY 0.9181340 -0.4248968 -1.3458713
rawODOMETRY 0.9198841 -0.4320906 -1.3308839
rawODOMETRY 0.9266814 -0.4673119 -1.4118160
rawODOMETRY 0.9301221 -0.4909824 -1.3938311
rawODOMETRY 0.9344752 -0.5214203 -1.4657708
rawODOMETRY 0.9371219 -0.5634720 -1.5137306
rawODOMETRY 0.9374204 -0.5697293 -1.5347130
rawODOMETRY 0.9372719 -0.5549240 -1.5766778
rawODOMETRY 0.9372894 -0.5509374 -1.5796753
rawODOMETRY 0.9391643 -0.5139758 -1.6486174
rawODOMETRY 0.9406424 -0.4923857 -1.6546124
rawODOMETRY 0.9419458 -0.4782075 -1.6695998
rawODOMETRY 0.9428759 -0.4697157 -1.6905822
rawODOMETRY 0.9442845 -0.4584128 -1.6845873
rawODOMETRY 0.9471059 -0.4369573 -1.7205571
rawODOMETRY 0.9507863 -0.4138993 -1.7235546
rawODOMETRY 0.9571291 -0.3832335 -1.8104817
rawODOMETRY 0.9627527 -0.3605710 -1.8014892
rawODOMETRY 0.9630131 -0.3594621 -1.8014892
rawODOMETRY 0.9630131 -0.3594621 -1.8014892
rawODOMETRY 0.9630131 -0.3594621 -1.8014892
rawODOMETRY 0.9645891 -0.3528120 -1.8134792
rawODOMETRY 0.9765657 -0.3124144 -1.8674339
rawODOMETRY 0.9784042 -0.3064257 -1.8764264
rawODOMETRY 0.9792602 -0.3037098 -1.8794239
rawODOMETRY 0.9814350 -0.2966326 -1.8644365
rawODOMETRY 0.9886065 -0.2720283 -1.8434540
rawODOMETRY 0.9998606 -0.2237882 -1.7685169
rawODOMETRY 1.0027039 -0.2092567 -1.7445370
rawODOMETRY 1.0077580 -0.1754641 -1.7025722
rawODOMETRY 1.0114703 -0.1392073 -1.6546124
rawODOMETRY 1.0129050 -0.1216105 -1.6576099
rawODOMETRY 1.0124163 -0.1272847 -1.6516149
rawODOMETRY 1.0112190 -0.1762299 -1.5556954
rawODOMETRY 1.0152373 -0.2518500 -1.4747632
rawODOMETRY 1.0158399 -0.2649926 -1.3878361
rawODOMETRY 1.0184223 -0.2743393 -1.3308839
rawODOMETRY 1.0244137 -0.2974956 -1.2889191
rawODOMETRY 1.0248816 -0.2991389 -1.2979115
rawODOMETRY 1.0248816 -0.2991389 -1.2979115
rawODOMETRY 1.0273210 -0.3079186 -1.2979115
rawODOMETRY 1.0474918 -0.3714151 -1.2349643
rawODOMETRY 1.0567031 -0.3959348 -1.1870046
rawODOMETRY 1.0584043 -0.4001614 -1.1870046
rawODOMETRY 1.0584043 -0.4001614 -1.1870046
rawODOMETRY 1.0584043 -0.4001614 -1.1870046
rawODOMETRY 1.0666184 -0.4195657 -1.1540322
rawODOMETRY 1.0729545 -0.4335766 -1.1390448
rawODOMETRY 1.0922071 -0.4716986 -1.0760976
rawODOMETRY 1.0968075 -0.4802177 -1.0731001
rawODOMETRY 1.1133218 -0.5081593 -1.0041579
rawODOMETRY 1.1241561 -0.5242056 -0.9561981
rawODOMETRY 1.1338358 -0.5375872 -0.9292207
rawODOMETRY 1.1502866 -0.5587015 -0.8962484
rawODOMETRY 1.1659576 -0.5775177 -0.8512861
rawODOMETRY 1.1796932 -0.5927381 -0.8213112
rawODOMETRY 1.1927629 -0.6062421 -0.7763489
rawODOMETRY 1.2050787 -0.6180834 -0.7463741
rawODOMETRY 1.2203928 -0.6317141 -0.7104042
rawODOMETRY 1.2451969 -0.6517547 -0.6504545
rawODOMETRY 1.2709962 -0.6705001 -0.6024947
rawODOMETRY 1.2836700 -0.6792079 -0.5935023
rawODOMETRY 1.3057817 -0.6932505 -0.5335526
rawODOMETRY 1.3211233 -0.7019866 -0.4945852
rawODOMETRY 1.3246366 -0.7038706 -0.4915877
rawODOMETRY 1.3296534 -0.7065664 -0.4915877
rawODOMETRY 1.3557758 -0.7192534 -0.4226456
rawODOMETRY 1.3906591 -0.7332266 -0.3327210
rawODOMETRY 1.4115765 -0.7406961 -0.3297235
rawODOMETRY 1.4229579 -0.7443700 -0.3087411
rawODOMETRY 1.4387822 -0.7490972 -0.2697738
rawODOMETRY 1.4531055 -0.7528506 -0.2397989
rawODOMETRY 1.4608555 -0.7547244 -0.2338039
rawODOMETRY 1.4842552 -0.7596779 -0.1798492
rawODOMETRY 1.4881764 -0.7603969 -0.1828467
rawODOMETRY 1.4892971 -0.7606006 -0.1768517
rawODOMETRY 1.4892971 -0.7606006 -0.1768517
rawODOMETRY 1.4892971 -0.7606006 -0.1768517
rawODOMETRY 1.4988440 -0.7622106 -0.1558693
rawODOMETRY 1.5463601 -0.7676876 -0.0839296
rawODOMETRY 1.5719402 -0.7691811 -0.0269774
rawODOMETRY 1.6152106 -0.7688483 0.0449623
rawODOMETRY 1.6362398 -0.7675220 0.0899246
