ODOMETRY 0.0072927 0.0170857 0.0046972
SENSOR 6 2.3365414 0.2098486
ODOMETRY 0.0049810 0.0774542 0.0070090
SENSOR 6 2.2911244 0.2098486
ODOMETRY 0.0043469 0.1025138 0.0016481
SENSOR 6 2.2911244 0.2098486
ODOMETRY 0.0009027 0.0888455 -0.0009027
SENSOR 6 2.2911244 0.2098486
ODOMETRY 0.0001955 0.0916930 0.0028019
SENSOR 6 2.2911244 0.2098486
ODOMETRY 0.0001351 0.0888454 0.0058599
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0503552 0.0654143 0.1145066
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1161054 0.0505684 0.1206960
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0600993 0.0757279 0.0208328
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0007744 0.0871365 -0.0082180
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0097781 0.0934012 -0.0022119
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0012984 0.0768854 0.0016991
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0041631 0.0973881 0.0048294
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0046713 0.0877059 0.0073186
SENSOR 6 1.5454663 -0.1553616
ODOMETRY -0.0069397 0.0831497 -0.0050502
SENSOR 6 1.5454663 -0.1553616
ODOMETRY -0.0329226 0.0643119 -0.1019643
SENSOR 6 1.5454663 -0.1553616
ODOMETRY -0.0476131 0.0370066 -0.0453090
SENSOR 6 1.5454663 -0.1553616
ODOMETRY -0.0004801 0.0017086 0.0034776
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.2877587 0.0000000 0.2877587
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0059896 0.0022781 0.0060003
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0902192 0.0381133 0.0746426
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0901647 0.0449177 0.1106668
SENSOR 6 1.1263006 -0.0566959
ODOMETRY 0.1099070 0.0443372 0.1059121
SENSOR 6 1.1263006 -0.0566959
ODOMETRY 0.0410813 0.0222051 0.0278608
SENSOR 6 1.1263006 -0.0566959
ODOMETRY 0.0170511 0.0091118 0.0129238
SENSOR 6 1.1263006 -0.0566959
ODOMETRY 0.0045151 0.0011390 0.0014799
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0024969 0.0017086 0.0005006
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0209948 0.0666303 0.0239675
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0740019 0.0557014 0.1118422
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0944571 0.0585936 0.0704047
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0141068 0.0165158 0.0068756
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0149859 0.0045561 0.0089939
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0002957 0.0028476 -0.0027017
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0000472 0.0011391 -0.0000472
SENSOR 3 1.7808266 -0.2849523
SENSOR 2 1.7506269 0.2032218
ODOMETRY -0.0642063 0.0426781 -0.0706806
SENSOR 3 1.7808266 -0.2849523
SENSOR 2 1.7506269 0.2032218
ODOMETRY -0.0553278 0.0671796 -0.0465868
SENSOR 3 1.7808266 -0.2849523
SENSOR 2 1.7506269 0.2032218
ODOMETRY -0.0332343 0.0814348 -0.0117279
SENSOR 3 1.7808266 -0.2849523
SENSOR 2 1.7506269 0.2032218
ODOMETRY -0.0003327 0.0820108 0.0123226
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0463691 0.0740161 0.0375605
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0053346 0.0831341 -0.0726000
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.1174185 0.0614405 -0.0504408
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0087995 0.0888449 -0.0031904
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0022774 0.0877063 -0.0022774
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0109880 0.0034176 -0.0589478
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0163490 0.0125289 0.0076309
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0044829 0.0034172 0.0075070
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.9711855 0.0000000 0.9711855
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1326038 0.0079732 3.1565837
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0471717 0.0358276 3.2360134
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0291865 0.0426258 3.2539979
SENSOR 3 0.9940008 -0.0478602
ODOMETRY -3.0420752 0.0398047 3.2339144
SENSOR 3 0.9940008 -0.0478602
ODOMETRY -3.1350995 0.0068342 3.1470894
SENSOR 3 0.9940008 -0.0478602
ODOMETRY -1.6126476 0.0000000 1.6126476
SENSOR 3 0.9940008 -0.0478602
ODOMETRY -1.6126476 0.0000000 1.6126476
SENSOR 2 1.2035235 0.1133919
ODOMETRY -1.6126476 0.0000000 1.6126476
SENSOR 2 1.2035235 0.1133919
ODOMETRY 0.0196590 0.0096809 0.0253033
SENSOR 2 1.2035235 0.1133919
ODOMETRY 0.0565540 0.0233404 0.0423630
SENSOR 2 1.2035235 0.1133919
ODOMETRY 0.0074914 0.0056952 0.0164885
SENSOR 2 1.1965132 0.1126555
ODOMETRY 0.0039909 0.0034171 0.0079991
SENSOR 2 1.1965132 0.1126555
ODOMETRY 0.0923937 0.0403777 0.0964479
SENSOR 2 1.1965132 0.1126555
ODOMETRY 0.0893260 0.0648864 0.0365684
SENSOR 2 1.1965132 0.1126555
ODOMETRY 0.0096398 0.0882750 0.0053477
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0021544 0.0859978 0.0008431
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0025142 0.0353103 0.0264940
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0069487 0.0062645 -0.0080387
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0123238 0.0074038 0.0026636
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0012968 0.0677731 -0.0017006
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0004284 0.0239199 -0.0004284
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0014286 0.0005695 -0.0015689
SENSOR 0 0.0000000 0.0000000
ODOMETRY -2.1432027 0.0000000 2.1432027
SENSOR 0 0.0000000 0.0000000
ODOMETRY -2.1432027 0.0000000 2.1432027
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1260110 0.0056949 3.1619808
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0426976 0.0392296 3.2435292
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0298177 0.0403613 3.2426392
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1004418 0.0199267 3.1813739
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1289582 0.0039866 3.1439457
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0010797 0.0039867 0.0019178
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0729041 0.0318662 0.0589853
SENSOR 1 1.5280382 0.0007363
ODOMETRY 0.0396807 0.0802957 0.0112765
SENSOR 1 1.5280382 0.0007363
ODOMETRY 0.0088906 0.1002354 0.0030994
SENSOR 1 1.5280382 0.0007363
ODOMETRY -0.0490716 0.0557404 -0.1187877
SENSOR 1 1.5280382 0.0007363
ODOMETRY -0.0917824 0.0586088 -0.0490994
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0096232 0.0865670 -0.0023668
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0033775 0.0808721 0.0026175
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0025769 0.0934015 0.0034181
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0053876 0.0899844 0.0006074
SENSOR 0 0.0000000 0.0000000
