rawODOMETRY 0.0000000 0.0000000 0.0000000
rawODOMETRY 0.0284754 -0.0001810 -0.0059950
rawODOMETRY 0.1053605 -0.0004225 -0.0029975
rawODOMETRY 0.1970516 -0.0010072 -0.0119899
rawODOMETRY 0.2773466 -0.0021125 -0.0149874
rawODOMETRY 0.3638988 -0.0037291 -0.0209824
rawODOMETRY 0.4538566 -0.0059208 -0.0269774
rawODOMETRY 0.5335564 -0.0082217 -0.0329723
rawODOMETRY 0.6195155 -0.0106975 0.0119899
rawODOMETRY 0.6675022 -0.0048718 0.2068266
rawODOMETRY 0.7097093 0.0087165 0.4226456
rawODOMETRY 0.7644048 0.0391926 0.5425450
rawODOMETRY 0.8402438 0.0854737 0.5485400
rawODOMETRY 0.9200035 0.1340767 0.5485400
rawODOMETRY 0.9822214 0.1720659 0.5425450
rawODOMETRY 0.9861999 0.1742851 0.5245601
rawODOMETRY 1.0024869 0.1836590 0.4855928
rawODOMETRY 1.0392903 0.1988433 0.2937537
rawODOMETRY 1.0834534 0.2070291 0.0929221
rawODOMETRY 1.0970883 0.2079723 0.0449623
rawODOMETRY 1.0982263 0.2080218 0.0449623
rawODOMETRY 1.0993640 0.2080764 0.0509573
rawODOMETRY 1.1292831 0.2118778 0.1918391
rawODOMETRY 1.1737611 0.2257989 0.4196481
rawODOMETRY 1.2101390 0.2469231 0.6414621
rawODOMETRY 1.2432090 0.2781200 0.8752660
rawODOMETRY 1.2611785 0.3037416 1.0521177
rawODOMETRY 1.2497276 0.2821139 1.1690196
rawODOMETRY 1.2385220 0.2451276 1.3908336
rawODOMETRY 1.2357690 0.2037312 1.6156451
rawODOMETRY 1.2432237 0.1588923 1.8554440
rawODOMETRY 1.2594301 0.1200805 2.0772580
rawODOMETRY 1.2838588 0.0851223 2.2780896
rawODOMETRY 1.2887385 0.0795544 2.2990720
rawODOMETRY 1.2891195 0.0791310 2.2960745
rawODOMETRY 1.2872312 0.0812625 2.2930770
rawODOMETRY 1.2623813 0.1131179 2.1581901
rawODOMETRY 1.2403702 0.1529338 1.9723460
rawODOMETRY 1.2283174 0.1932293 1.7505320
rawODOMETRY 1.2255342 0.2374646 1.5167280
rawODOMETRY 1.2318341 0.2767571 1.3069040
rawODOMETRY 1.2472355 0.3165145 1.0940825
rawODOMETRY 1.2701330 0.3511242 0.8812610
rawODOMETRY 1.3033333 0.3830070 0.6504545
rawODOMETRY 1.3388009 0.4045505 0.4376330
rawODOMETRY 1.3775233 0.4178019 0.2218140
rawODOMETRY 1.4176162 0.4224494 0.0089925
rawODOMETRY 1.4611263 0.4178019 -0.2218140
rawODOMETRY 1.4977798 0.4055034 -0.4256430
rawODOMETRY 1.5366361 0.3819181 -0.6654419
rawODOMETRY 1.5683609 0.3509293 -0.8752660
rawODOMETRY 1.5719656 0.3465201 -0.8992459
rawODOMETRY 1.5723192 0.3460738 -0.9022434
rawODOMETRY 1.5786843 0.3380378 -0.9022434
rawODOMETRY 1.6276174 0.2750869 -0.9142333
rawODOMETRY 1.6781892 0.2090839 -0.9082383
rawODOMETRY 1.7192760 0.1658193 -0.7193967
rawODOMETRY 1.7775369 0.1165279 -0.7014118
rawODOMETRY 1.8475460 0.0573138 -0.7044093
rawODOMETRY 1.9078223 0.0059948 -0.7074068
rawODOMETRY 1.9756524 -0.0513821 -0.6774319
rawODOMETRY 2.0383205 -0.0978419 -0.6144847
rawODOMETRY 2.1079775 -0.1472980 -0.6204797
rawODOMETRY 2.1880463 -0.2047140 -0.6234771
rawODOMETRY 2.2434267 -0.2447607 -0.6174822
rawODOMETRY 2.2332099 -0.2375077 -0.6234771
rawODOMETRY 2.2369207 -0.2401512 -0.6114872
rawODOMETRY 2.2373866 -0.2404788 -0.6144847
rawODOMETRY 2.2331931 -0.2375314 -0.6114872
rawODOMETRY 2.2057441 -0.2153654 -0.7493716
rawODOMETRY 2.1785012 -0.1848089 -0.9472057
rawODOMETRY 2.1584227 -0.1497898 -1.1540322
rawODOMETRY 2.1461416 -0.1125241 -1.3428738
rawODOMETRY 2.1431556 -0.0974419 -1.4058211
rawODOMETRY 2.1506954 -0.1423754 -1.4058211
rawODOMETRY 2.1633972 -0.2216667 -1.4148135
rawODOMETRY 2.1613597 -0.2093040 -1.4028236
rawODOMETRY 2.1607615 -0.2059396 -1.3968286
rawODOMETRY 2.1607615 -0.2059396 -1.3968286
rawODOMETRY 2.1607615 -0.2059396 -1.3968286
rawODOMETRY 2.1594724 -0.1974953 -1.4417909
rawODOMETRY 2.1583051 -0.1605525 -1.6366275
rawODOMETRY 2.1648115 -0.1212822 -1.8284666
rawODOMETRY 2.1571065 -0.1463211 -1.8704314
rawODOMETRY 2.1325842 -0.2239827 -1.8794239
rawODOMETRY 2.1046892 -0.3095341 -1.8914138
rawODOMETRY 2.0789140 -0.3861885 -1.8974088
rawODOMETRY 2.0494770 -0.4712214 -1.9093987
rawODOMETRY 2.0258922 -0.5304320 -2.0532781
rawODOMETRY 1.9961508 -0.5748256 -2.2511122
rawODOMETRY 1.9467900 -0.6322732 -2.2960745
rawODOMETRY 1.9173095 -0.6655043 -2.2780896
rawODOMETRY 1.9188688 -0.6638405 -2.2660996
rawODOMETRY 1.9188662 -0.6638383 -2.2720946
rawODOMETRY 1.9181287 -0.6647063 -2.2780896
rawODOMETRY 1.9181287 -0.6647063 -2.2780896
rawODOMETRY 1.8889278 -0.6981830 -2.2900795
rawODOMETRY 1.8253587 -0.7704522 -2.2990720
rawODOMETRY 1.7711508 -0.8304664 -2.3170569
rawODOMETRY 1.7271556 -0.8725048 -2.4939086
rawODOMETRY 1.6948255 -0.8926665 -2.6827502
rawODOMETRY 1.6781687 -0.9000501 -2.7666798
rawODOMETRY 1.6492438 -0.9085674 -2.9315416
rawODOMETRY 1.6062546 -0.9128725 -3.1413656
rawODOMETRY 1.5908926 -0.9122831 -3.2163028
rawODOMETRY 1.5880516 -0.9120884 -3.2133053
rawODOMETRY 1.5880516 -0.9120884 -3.2133053
rawODOMETRY 1.5874835 -0.9120484 -3.2103078
rawODOMETRY 1.5437560 -0.9087318 -3.2193002
rawODOMETRY 1.4708071 -0.9002721 -3.3362022
rawODOMETRY 1.4306970 -0.8875877 -3.5520212
rawODOMETRY 1.3895206 -0.8634493 -3.7798302
rawODOMETRY 1.3328799 -0.8184736 -3.8247925
rawODOMETRY 1.2691114 -0.7660035 -3.8337849
rawODOMETRY 1.2146985 -0.7192353 -3.8937346
rawODOMETRY 1.1664751 -0.6669237 -4.0046416
rawODOMETRY 1.1135676 -0.6042613 -4.0166316
rawODOMETRY 1.0568398 -0.5358840 -4.0226266
rawODOMETRY 1.0025558 -0.4684601 -4.0705863
rawODOMETRY 0.9759881 -0.4247507 -4.2804104
rawODOMETRY 0.9632989 -0.3864375 -4.4992269
rawODOMETRY 0.9590114 -0.3440284 -4.7240383
rawODOMETRY 0.9604530 -0.3213039 -4.8319478
rawODOMETRY 0.9605923 -0.3201734 -4.8379428
rawODOMETRY 0.9605923 -0.3201734 -4.8379428
rawODOMETRY 0.9605923 -0.3201734 -4.8379428
rawODOMETRY 0.9605923 -0.3201734 -4.8379428
rawODOMETRY 0.9563946 -0.3431288 -4.9548448
rawODOMETRY 0.9415839 -0.3830985 -5.1796563
rawODOMETRY 0.9193203 -0.4174403 -5.3954753
rawODOMETRY 0.8908266 -0.4460422 -5.5903119
rawODOMETRY 0.8899513 -0.4467711 -5.5903119
rawODOMETRY 0.8886318 -0.4478565 -5.5993043
rawODOMETRY 0.8886318 -0.4478565 -5.5993043
rawODOMETRY 0.8886318 -0.4478565 -5.5993043
rawODOMETRY 0.8886318 -0.4478565 -5.5993043
rawODOMETRY 0.9016634 -0.4377155 -5.6622515
rawODOMETRY 0.9320486 -0.4198118 -5.8361057
rawODOMETRY 0.9754907 -0.4045746 -6.0609172
rawODOMETRY 1.0286337 -0.3989550 -6.2587513
rawODOMETRY 1.1100725 -0.3985724 -6.2857287
rawODOMETRY 1.1852465 -0.3991528 -6.2977186
rawODOMETRY 1.1898019 -0.3992429 -6.2797337
rawODOMETRY 1.2000531 -0.3992621 -6.3037136
rawODOMETRY 1.2722921 -0.4027965 -6.3486759
rawODOMETRY 1.3349033 -0.4108120 -6.5195326
rawODOMETRY 1.3786362 -0.4269008 -6.7473416
rawODOMETRY 1.4326465 -0.4574786 -6.8222787
rawODOMETRY 1.5143836 -0.5072130 -6.8342687
rawODOMETRY 1.5787175 -0.5471963 -6.8432611
rawODOMETRY 1.6353313 -0.5853742 -6.9931354
rawODOMETRY 1.6685150 -0.6181695 -7.1490047
rawODOMETRY 1.6714414 -0.6216616 -7.1549997
rawODOMETRY 1.6721717 -0.6225357 -7.1609947
