ODOMETRY 0.0000000 0.0000000 0.0000000
SENSOR 6 2.3669908 -19.3375958
ODOMETRY -0.0063563 0.0284760 0.0003613
SENSOR 6 2.3553835 -19.3375958
ODOMETRY 0.0028540 0.0768855 0.0001435
SENSOR 6 2.3553835 -19.3375958
ODOMETRY -0.0033793 0.0916930 -0.0056131
SENSOR 6 2.3553835 -19.3375958
ODOMETRY -0.0017747 0.0803026 -0.0012228
SENSOR 6 2.3553835 -19.3375958
ODOMETRY -0.0036882 0.0865673 -0.0023068
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0033764 0.0899845 -0.0026186
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0018842 0.0797330 -0.0041107
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0041782 0.0859947 0.0407840
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1088213 0.0483390 0.0860154
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1046383 0.0443405 0.1111807
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0857054 0.0626130 0.0341940
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0053806 0.0888453 0.0006144
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0012608 0.0934016 0.0012608
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0003751 0.0728989 -0.0056199
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0337344 0.0045556 0.0157495
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0023164 0.0187919 -0.0366509
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0942899 0.0398127 -0.0975492
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.1104798 0.0449153 -0.0903518
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0238567 0.0136675 -0.0241031
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0014923 0.0011391 0.0014923
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0029925 0.0011390 0.0030025
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0754215 0.0301596 0.0654603
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1114907 0.0466057 0.1163183
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1064502 0.0420664 0.1153638
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.1147987 0.0454629 0.1190052
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0839044 0.0312949 0.0929473
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1098472 0.0244720 3.2267491
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0339918 0.0386465 3.2558058
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0280355 0.0414878 3.2528470
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.0216931 0.0454544 3.2614920
