ODOMETRY -0.0000000 0.0000000 0.0000000
SENSOR 6 2.3372410 0.2437189
ODOMETRY 0.0000000 0.0000000 0.0000000
SENSOR 6 2.3108945 0.2437189
ODOMETRY -0.0002798 0.0182247 0.0002798
SENSOR 6 2.3108945 0.2437189
ODOMETRY 0.0022060 0.0313237 0.0007915
SENSOR 6 2.3108945 0.2437189
ODOMETRY -0.0009558 0.0535351 0.0009558
SENSOR 6 2.3108945 0.2437189
ODOMETRY 0.0035618 0.0256281 0.0114256
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0110714 0.0324622 0.0099110
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0094024 0.0125293 0.0145775
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0304409 0.0347380 0.0145214
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0137205 0.0296134 0.0222493
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0061599 0.0153770 -0.0031624
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0353689 0.0341660 0.0245809
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0120821 0.0375876 0.0118977
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0097639 0.0210718 0.0172135
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0184235 0.0387267 0.0115514
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0338055 0.0512449 0.0381342
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0371109 0.0523852 0.0168438
SENSOR 0 0.0000000 0.0000000
ODOMETRY -3.1327281 0.0062647 3.1357256
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0099715 0.0130988 -0.0050159
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0285743 0.0341680 -0.0193855
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0055775 0.0142380 -0.0034150
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0178423 0.0301832 -0.0151300
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0123501 0.0210711 0.0206222
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0222105 0.0438506 -0.0012281
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0414174 0.0358733 0.0335198
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0135530 0.0256261 0.0194193
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0144232 0.0256264 0.0245442
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0074273 0.0250589 0.0045626
SENSOR 0 0.0000000 0.0000000
ODOMETRY 0.0187874 0.0318920 0.0111875
SENSOR 0 0.0000000 0.0000000
ODOMETRY -0.0042508 0.0136684 0.0102457
SENSOR 6 1.5851590 -0.1553616
ODOMETRY 0.0133340 0.0216416 0.0046509
SENSOR 6 1.5851590 -0.1553616
ODOMETRY -0.0005357 0.0159465 0.0065307
SENSOR 6 1.5851590 -0.1553616
ODOMETRY 0.0092916 0.0313233 0.0056959
SENSOR 6 1.5851590 -0.1553616
ODOMETRY 0.0032283 0.0296142 0.0207515
SENSOR 6 1.4844152 -0.2157391
ODOMETRY -0.0053563 0.0079732 -0.0006386
SENSOR 6 1.4844152 -0.2157391
ODOMETRY 0.0063674 0.0091123 -0.0003725
SENSOR 6 1.4844152 -0.2157391
ODOMETRY 0.0198695 0.0398654 0.0101054
SENSOR 6 1.4844152 -0.2157391
ODOMETRY -0.0048848 0.0176548 0.0138773
SENSOR 5 1.4332861 0.1509437
SENSOR 6 1.4004218 -0.3063053
