rawODOMETRY 0.0000000 0.0000000 0.0000000
rawODOMETRY 0.0000000 0.0000000 0.0000000
rawODOMETRY 0.0182247 0.0000051 0.0000000
rawODOMETRY 0.0495483 -0.0000640 -0.0029975
rawODOMETRY 0.1030833 -0.0001733 -0.0029975
rawODOMETRY 0.1287108 -0.0003414 -0.0179849
rawODOMETRY 0.1611593 -0.0012845 -0.0389673
rawODOMETRY 0.1736739 -0.0018903 -0.0629472
rawODOMETRY 0.2082605 -0.0051297 -0.1079095
rawODOMETRY 0.2376551 -0.0087227 -0.1438793
rawODOMETRY 0.2528593 -0.0110212 -0.1468768
rawODOMETRY 0.2864595 -0.0172134 -0.2068266
rawODOMETRY 0.3231501 -0.0253761 -0.2308064
rawODOMETRY 0.3436151 -0.0303966 -0.2577838
rawODOMETRY 0.3808739 -0.0409577 -0.2877587
rawODOMETRY 0.4294921 -0.0571537 -0.3596984
rawODOMETRY 0.4778069 -0.0773994 -0.4136531
rawODOMETRY 0.4720931 -0.0748305 -0.4166506
rawODOMETRY 0.4841236 -0.0800119 -0.4016632
rawODOMETRY 0.5159410 -0.0924659 -0.3537034
rawODOMETRY 0.5293249 -0.0973230 -0.3447109
rawODOMETRY 0.5579100 -0.1070142 -0.3117386
rawODOMETRY 0.5778842 -0.1137242 -0.3447109
rawODOMETRY 0.6188159 -0.1294553 -0.3656933
rawODOMETRY 0.6517572 -0.1436596 -0.4406305
rawODOMETRY 0.6747853 -0.1549025 -0.4736028
rawODOMETRY 0.6974201 -0.1669183 -0.5125702
rawODOMETRY 0.7191667 -0.1793695 -0.5245601
rawODOMETRY 0.7464657 -0.1958578 -0.5545350
rawODOMETRY 0.7581163 -0.2030054 -0.5605299
rawODOMETRY 0.7762911 -0.2147542 -0.5785148
rawODOMETRY 0.7896474 -0.2234663 -0.5845098
rawODOMETRY 0.8156088 -0.2409922 -0.5994973
rawODOMETRY 0.8400048 -0.2577802 -0.6234771
rawODOMETRY 0.8465027 -0.2624007 -0.6174822
rawODOMETRY 0.8538986 -0.2677238 -0.6234771
rawODOMETRY 0.8857946 -0.2916381 -0.6534520
rawODOMETRY 0.8998646 -0.3023024 -0.6624445
rawODOMETRY 0.9088385 -0.3093175 -0.6684394
rawODOMETRY 0.9261681 -0.3232108 -0.6834269
rawODOMETRY 0.9363569 -0.3314430 -0.6804294
rawODOMETRY 0.9412066 -0.3354088 -0.6954168
rawODOMETRY 0.9618265 -0.3524768 -0.6924193
rawODOMETRY 0.9766960 -0.3648786 -0.7163992
rawODOMETRY 0.9937799 -0.3799484 -0.7343841
rawODOMETRY 1.0142389 -0.3989268 -0.7373816
rawODOMETRY 1.0266900 -0.4106258 -0.7733515
rawODOMETRY 1.0407314 -0.4247732 -0.7943339
rawODOMETRY 1.0435160 -0.4276262 -0.8033263
rawODOMETRY 1.0544977 -0.4391884 -0.8213112
rawODOMETRY 1.0703322 -0.4563497 -0.8303037
rawODOMETRY 1.0913171 -0.4803643 -0.8662735
rawODOMETRY 1.0969244 -0.4868091 -0.8572811
rawODOMETRY 1.1068474 -0.4985551 -0.8842584
rawODOMETRY 1.1168825 -0.5109482 -0.8962484
rawODOMETRY 1.1274730 -0.5243555 -0.9082383
rawODOMETRY 1.1351060 -0.5342914 -0.9202283
rawODOMETRY 1.1511450 -0.5557214 -0.9232258
rawODOMETRY 1.1566189 -0.5630064 -0.9292207
rawODOMETRY 1.1720444 -0.5834726 -0.9202283
rawODOMETRY 1.1955319 -0.6142648 -0.9082383
rawODOMETRY 1.1986505 -0.6183326 -0.9172308
rawODOMETRY 1.2168831 -0.6423883 -0.9202283
rawODOMETRY 1.2213828 -0.6482679 -0.9172308
rawODOMETRY 1.2295627 -0.6592184 -0.9352157
rawODOMETRY 1.2386355 -0.6716336 -0.9442082
rawODOMETRY 1.2491720 -0.6865032 -0.9681881
rawODOMETRY 1.2629418 -0.7067546 -0.9831755
rawODOMETRY 1.2725529 -0.7215636 -1.0161478
rawODOMETRY 1.2892028 -0.7500886 -1.0641076
rawODOMETRY 1.2944234 -0.7595669 -1.0731001
rawODOMETRY 1.3067850 -0.7845798 -1.1420423
rawODOMETRY 1.3158655 -0.8048490 -1.1690196
rawODOMETRY 1.3206581 -0.8164255 -1.1870046
rawODOMETRY 1.3267239 -0.8330033 -1.2439568
rawODOMETRY 1.3303209 -0.8438106 -1.2679367
rawODOMETRY 1.3332853 -0.8536239 -1.2799266
rawODOMETRY 1.3383448 -0.8729021 -1.3368789
rawODOMETRY 1.3415354 -0.8873604 -1.3788437
rawODOMETRY 1.3440609 -0.9007934 -1.3968286
rawODOMETRY 1.3469966 -0.9187799 -1.4148135
rawODOMETRY 1.3476706 -0.9232859 -1.4327984
rawODOMETRY 1.3491665 -0.9345776 -1.4447884
rawODOMETRY 1.3514141 -0.9566733 -1.4897507
rawODOMETRY 1.3523481 -0.9680253 -1.4957456
rawODOMETRY 1.3532014 -0.9839485 -1.5257205
rawODOMETRY 1.3536568 -1.0112782 -1.5796753
rawODOMETRY 1.3534976 -1.0226672 -1.6036551
rawODOMETRY 1.3526891 -1.0408736 -1.6276350
rawODOMETRY 1.3509914 -1.0624473 -1.6636049
rawODOMETRY 1.3489470 -1.0799821 -1.7085672
rawODOMETRY 1.3454505 -1.1024915 -1.7505320
rawODOMETRY 1.3429264 -1.1159250 -1.7625219
rawODOMETRY 1.3395274 -1.1320872 -1.7894993
rawODOMETRY 1.3358285 -1.1475969 -1.8314641
rawODOMETRY 1.3269749 -1.1776401 -1.8824214
rawODOMETRY 1.3226624 -1.1906104 -1.8884163
rawODOMETRY 1.3193121 -1.2002986 -1.9123962
rawODOMETRY 1.3143669 -1.2136495 -1.9393736
rawODOMETRY 1.3086941 -1.2279417 -1.9603560
rawODOMETRY 1.3000649 -1.2477878 -1.9963258
rawODOMETRY 1.2934998 -1.2616923 -2.0292982
rawODOMETRY 1.2877577 -1.2728281 -2.0592731
rawODOMETRY 1.2721867 -1.2993396 -2.1372077
rawODOMETRY 1.2598534 -1.3184924 -2.1611876
rawODOMETRY 1.2460829 -1.3387426 -2.1821700
rawODOMETRY 1.2364840 -1.3521821 -2.2091474
rawODOMETRY 1.2239314 -1.3683922 -2.2451172
rawODOMETRY 1.2080793 -1.3870557 -2.2960745
rawODOMETRY 1.1868864 -1.4093350 -2.3560242
rawODOMETRY 1.1676200 -1.4279138 -2.3949915
rawODOMETRY 1.1621805 -1.4329364 -2.3979890
rawODOMETRY 1.1484386 -1.4449048 -2.4459488
rawODOMETRY 1.1445100 -1.4481970 -2.4489463
rawODOMETRY 1.1383339 -1.4532398 -2.4609362
rawODOMETRY 1.1266694 -1.4623600 -2.4969061
rawODOMETRY 1.1081658 -1.4756463 -2.5268809
rawODOMETRY 1.0871502 -1.4892876 -2.5928256
rawODOMETRY 1.0674861 -1.5007862 -2.6287954
rawODOMETRY 1.0640127 -1.5027429 -2.6257980
rawODOMETRY 1.0630201 -1.5033017 -2.6317929
rawODOMETRY 1.0704969 -1.4991694 -2.6467804
rawODOMETRY 1.0928928 -1.4879343 -2.7007351
rawODOMETRY 1.1052894 -1.4821777 -2.7247150
rawODOMETRY 1.1374984 -1.4691752 -2.7876622
rawODOMETRY 1.1578259 -1.4617500 -2.8056471
rawODOMETRY 1.1752038 -1.4562641 -2.8356220
rawODOMETRY 1.2042766 -1.4481710 -2.9045642
rawODOMETRY 1.2169956 -1.4450414 -2.9195516
rawODOMETRY 1.2360008 -1.4413438 -2.9675114
rawODOMETRY 1.2416119 -1.4403692 -2.9795013
rawODOMETRY 1.2573862 -1.4380318 -2.9974863
rawODOMETRY 1.2658518 -1.4368870 -3.0124737
rawODOMETRY 1.2799931 -1.4352325 -3.0274611
rawODOMETRY 1.2828205 -1.4348938 -3.0184687
rawODOMETRY 1.2607643 -1.4375140 -3.0214661
rawODOMETRY 1.2505842 -1.4387205 -3.0214661
rawODOMETRY 1.2295987 -1.4406046 -3.0724234
rawODOMETRY 1.2136748 -1.4414341 -3.1083933
rawODOMETRY 1.1891886 -1.4417153 -3.1473606
rawODOMETRY 1.1806460 -1.4416754 -3.1563530
rawODOMETRY 1.1527733 -1.4404081 -3.2193002
rawODOMETRY 1.1329187 -1.4386421 -3.2342877
rawODOMETRY 1.1272506 -1.4380877 -3.2462776
rawODOMETRY 1.1142295 -1.4366621 -3.2612650
