rawODOMETRY 0.0170852 -0.0001246 -0.0119899
rawODOMETRY 0.0945282 -0.0014390 -0.0239799
rawODOMETRY 0.1970009 -0.0043425 -0.0299749
rawODOMETRY 0.2858040 -0.0070854 -0.0299749
rawODOMETRY 0.3774553 -0.0098514 -0.0329723
rawODOMETRY 0.4662520 -0.0127923 -0.0389673
rawODOMETRY 0.5314055 -0.0186275 -0.2038291
rawODOMETRY 0.5794079 -0.0345315 -0.4406305
rawODOMETRY 0.6458389 -0.0708859 -0.5215626
rawODOMETRY 0.7214235 -0.1142419 -0.5125702
rawODOMETRY 0.8032654 -0.1592495 -0.5005802
rawODOMETRY 0.8706693 -0.1962370 -0.5035777
rawODOMETRY 0.9557714 -0.2435875 -0.5125702
rawODOMETRY 1.0320042 -0.2869567 -0.5245601
rawODOMETRY 1.1042612 -0.3281003 -0.5125702
rawODOMETRY 1.1613160 -0.3577781 -0.3776833
rawODOMETRY 1.1963250 -0.3697723 -0.2847612
rawODOMETRY 1.1979650 -0.3702515 -0.2877587
rawODOMETRY 1.1979650 -0.3702515 -0.2877587
rawODOMETRY 1.2001455 -0.3709111 -0.2997486
rawODOMETRY 1.2353973 -0.3854002 -0.4646104
rawODOMETRY 1.2735782 -0.4090607 -0.6654419
rawODOMETRY 1.3052428 -0.4400952 -0.8812610
rawODOMETRY 1.3186537 -0.4577931 -0.9502031
rawODOMETRY 1.3238252 -0.4652951 -0.9801780
rawODOMETRY 1.3244552 -0.4662440 -0.9861730
rawODOMETRY 1.3253946 -0.4676712 -0.9891705
rawODOMETRY 1.3608233 -0.5241017 -1.0341328
rawODOMETRY 1.3856846 -0.5739471 -1.2199769
rawODOMETRY 1.4005418 -0.6306258 -1.3848387
rawODOMETRY 1.4033661 -0.6468983 -1.4058211
rawODOMETRY 1.4040469 -0.6514032 -1.4298009
rawODOMETRY 1.4044479 -0.6542224 -1.4268035
rawODOMETRY 1.4046113 -0.6553497 -1.4268035
rawODOMETRY 1.4134328 -0.6971062 -1.2919166
rawODOMETRY 1.4354691 -0.7605688 -1.1900020
rawODOMETRY 1.4682304 -0.8351230 -1.1450398
rawODOMETRY 1.5021265 -0.9098011 -1.1570297
rawODOMETRY 1.5287122 -0.9788778 -1.2409593
rawODOMETRY 1.5560576 -1.0573858 -1.1630247
rawODOMETRY 1.5868625 -1.1105459 -0.9951654
rawODOMETRY 1.6358804 -1.1846449 -0.9831755
rawODOMETRY 1.6843369 -1.2577501 -0.9831755
rawODOMETRY 1.6862002 -1.2606151 -0.9352157
rawODOMETRY 1.6934721 -1.2708177 -0.9591956
rawODOMETRY 1.6954216 -1.2736242 -0.9711855
